Measure_Name,series_name,period_dt,mjr_wrk,value
Nurse Comm Composite (%Always),NC-SLN,2013-03-31,0,0.74266
Nurse Comm Composite (%Always),NC-SLN,2013-06-30,0,0.73730
Nurse Comm Composite (%Always),NC-SLN,2013-09-30,0,0.72831
Nurse Comm Composite (%Always),NC-SLN,2013-12-31,0,0.73563
Nurse Comm Composite (%Always),NC-SLN,2014-03-31,0,0.74229
Nurse Comm Composite (%Always),NC-SLN,2014-06-30,1,0.74180
Nurse Comm Composite (%Always),NC-SLN,2014-09-30,0,0.73080
Nurse Comm Composite (%Always),NC-SLN,2014-12-31,0,0.71810
Nurse Comm Composite (%Always),NC-SLN,2015-03-31,0,0.71676
Nurse Comm Composite (%Always),NC-SLN,2015-06-30,0,0.72845
Nurse Comm Composite (%Always),NC-SLN,2015-09-30,0,0.74612
Nurse Comm Composite (%Always),NC-SLN,2015-12-31,0,0.76057
Nurse Comm Composite (%Always),NC-SLN,2016-03-31,0,0.76977
Nurse Comm Composite (%Always),NC-SLN,2016-06-30,0,0.76401
Nurse Comm Composite (%Always),NC-SLN,2016-09-30,0,0.76747
Nurse Comm Composite (%Always),NC-SLN,2016-12-31,0,0.77313
Nurse Comm Composite (%Always),NC-SRF,2010-06-30,0,0.69520
Nurse Comm Composite (%Always),NC-SRF,2010-09-30,0,0.69758
Nurse Comm Composite (%Always),NC-SRF,2010-12-31,0,0.69904
Nurse Comm Composite (%Always),NC-SRF,2011-03-31,0,0.70015
Nurse Comm Composite (%Always),NC-SRF,2011-06-30,0,0.71007
Nurse Comm Composite (%Always),NC-SRF,2011-09-30,0,0.71335
Nurse Comm Composite (%Always),NC-SRF,2011-12-31,0,0.72475
Nurse Comm Composite (%Always),NC-SRF,2012-03-31,0,0.73656
Nurse Comm Composite (%Always),NC-SRF,2012-06-30,0,0.74543
Nurse Comm Composite (%Always),NC-SRF,2012-09-30,0,0.74899
Nurse Comm Composite (%Always),NC-SRF,2012-12-31,0,0.74209
Nurse Comm Composite (%Always),NC-SRF,2013-03-31,0,0.73544
Nurse Comm Composite (%Always),NC-SRF,2013-06-30,0,0.72789
Nurse Comm Composite (%Always),NC-SRF,2013-09-30,0,0.73136
Nurse Comm Composite (%Always),NC-SRF,2013-12-31,0,0.74638
Nurse Comm Composite (%Always),NC-SRF,2014-03-31,0,0.75709
Nurse Comm Composite (%Always),NC-SRF,2014-06-30,0,0.76113
Nurse Comm Composite (%Always),NC-SRF,2014-09-30,0,0.75733
Nurse Comm Composite (%Always),NC-SRF,2014-12-31,0,0.76337
Nurse Comm Composite (%Always),NC-SRF,2015-03-31,0,0.76178
Nurse Comm Composite (%Always),NC-SRF,2015-06-30,0,0.75465
Nurse Comm Composite (%Always),NC-SRF,2015-09-30,0,0.76036
Nurse Comm Composite (%Always),NC-SRF,2015-12-31,0,0.75150
Nurse Comm Composite (%Always),NC-SRF,2016-03-31,0,0.75527
Nurse Comm Composite (%Always),NC-SRF,2016-06-30,0,0.76611
Nurse Comm Composite (%Always),NC-SRF,2016-09-30,0,0.77410
Nurse Comm Composite (%Always),NC-SRF,2016-12-31,0,0.78306
Nurse Comm Composite (%Always),NC-SRO,2010-06-30,0,0.71476
Nurse Comm Composite (%Always),NC-SRO,2010-09-30,0,0.72642
Nurse Comm Composite (%Always),NC-SRO,2010-12-31,1,0.73075
Nurse Comm Composite (%Always),NC-SRO,2011-03-31,0,0.73851
Nurse Comm Composite (%Always),NC-SRO,2011-06-30,0,0.75216
Nurse Comm Composite (%Always),NC-SRO,2011-09-30,0,0.75480
Nurse Comm Composite (%Always),NC-SRO,2011-12-31,0,0.76683
Nurse Comm Composite (%Always),NC-SRO,2012-03-31,0,0.76941
Nurse Comm Composite (%Always),NC-SRO,2012-06-30,0,0.76470
Nurse Comm Composite (%Always),NC-SRO,2012-09-30,0,0.76448
Nurse Comm Composite (%Always),NC-SRO,2012-12-31,0,0.75481
Nurse Comm Composite (%Always),NC-SRO,2013-03-31,0,0.76049
Nurse Comm Composite (%Always),NC-SRO,2013-06-30,0,0.76721
Nurse Comm Composite (%Always),NC-SRO,2013-09-30,0,0.77398
Nurse Comm Composite (%Always),NC-SRO,2013-12-31,0,0.78848
Nurse Comm Composite (%Always),NC-SRO,2014-03-31,0,0.79469
Nurse Comm Composite (%Always),NC-SRO,2014-06-30,0,0.79350
Nurse Comm Composite (%Always),NC-SRO,2014-09-30,0,0.79752
Nurse Comm Composite (%Always),NC-SRO,2014-12-31,0,0.79137
Nurse Comm Composite (%Always),NC-SRO,2015-03-31,0,0.78191
Nurse Comm Composite (%Always),NC-SRO,2015-06-30,0,0.77790
Nurse Comm Composite (%Always),NC-SRO,2015-09-30,0,0.77186
Nurse Comm Composite (%Always),NC-SRO,2015-12-31,0,0.77895
Nurse Comm Composite (%Always),NC-SRO,2016-03-31,0,0.79538
Nurse Comm Composite (%Always),NC-SRO,2016-06-30,0,0.80403
Nurse Comm Composite (%Always),NC-SRO,2016-09-30,0,0.81391
Nurse Comm Composite (%Always),NC-SRO,2016-12-31,0,0.81724
Nurse Comm Composite (%Always),NC-SSC,2010-06-30,0,0.67717
Nurse Comm Composite (%Always),NC-SSC,2010-09-30,0,0.68131
Nurse Comm Composite (%Always),NC-SSC,2010-12-31,0,0.68711
Nurse Comm Composite (%Always),NC-SSC,2011-03-31,0,0.69863
Nurse Comm Composite (%Always),NC-SSC,2011-06-30,0,0.70998
Nurse Comm Composite (%Always),NC-SSC,2011-09-30,1,0.71163
Nurse Comm Composite (%Always),NC-SSC,2011-12-31,0,0.72454
Nurse Comm Composite (%Always),NC-SSC,2012-03-31,0,0.72410
Nurse Comm Composite (%Always),NC-SSC,2012-06-30,0,0.72815
Nurse Comm Composite (%Always),NC-SSC,2012-09-30,0,0.73243
Nurse Comm Composite (%Always),NC-SSC,2012-12-31,0,0.73211
Nurse Comm Composite (%Always),NC-SSC,2013-03-31,0,0.73979
Nurse Comm Composite (%Always),NC-SSC,2013-06-30,0,0.74706
Nurse Comm Composite (%Always),NC-SSC,2013-09-30,0,0.75475
Nurse Comm Composite (%Always),NC-SSC,2013-12-31,0,0.75853
Nurse Comm Composite (%Always),NC-SSC,2014-03-31,0,0.76473
Nurse Comm Composite (%Always),NC-SSC,2014-06-30,0,0.76188
Nurse Comm Composite (%Always),NC-SSC,2014-09-30,0,0.76640
Nurse Comm Composite (%Always),NC-SSC,2014-12-31,0,0.76883
Nurse Comm Composite (%Always),NC-SSC,2015-03-31,0,0.76704
Nurse Comm Composite (%Always),NC-SSC,2015-06-30,0,0.76950
Nurse Comm Composite (%Always),NC-SSC,2015-09-30,0,0.77042
Nurse Comm Composite (%Always),NC-SSC,2015-12-31,0,0.77029
Nurse Comm Composite (%Always),NC-SSC,2016-03-31,0,0.77451
Nurse Comm Composite (%Always),NC-SSC,2016-06-30,0,0.78239
Nurse Comm Composite (%Always),NC-SSC,2016-09-30,0,0.78548
Nurse Comm Composite (%Always),NC-SSC,2016-12-31,0,0.79408
Nurse Comm Composite (%Always),NC-SSF,2010-06-30,0,0.71258
Nurse Comm Composite (%Always),NC-SSF,2010-09-30,0,0.72169
Nurse Comm Composite (%Always),NC-SSF,2010-12-31,0,0.72458
Nurse Comm Composite (%Always),NC-SSF,2011-03-31,0,0.72417
Nurse Comm Composite (%Always),NC-SSF,2011-06-30,0,0.72608
Nurse Comm Composite (%Always),NC-SSF,2011-09-30,0,0.72731
Nurse Comm Composite (%Always),NC-SSF,2011-12-31,0,0.74427
Nurse Comm Composite (%Always),NC-SSF,2012-03-31,0,0.75805
Nurse Comm Composite (%Always),NC-SSF,2012-06-30,0,0.76681
Nurse Comm Composite (%Always),NC-SSF,2012-09-30,0,0.78227
Nurse Comm Composite (%Always),NC-SSF,2012-12-31,0,0.78160
Nurse Comm Composite (%Always),NC-SSF,2013-03-31,0,0.77527
Nurse Comm Composite (%Always),NC-SSF,2013-06-30,0,0.76934
Nurse Comm Composite (%Always),NC-SSF,2013-09-30,0,0.76348
Nurse Comm Composite (%Always),NC-SSF,2013-12-31,0,0.76100
Nurse Comm Composite (%Always),NC-SSF,2014-03-31,0,0.77298
Nurse Comm Composite (%Always),NC-SSF,2014-06-30,0,0.78149
Nurse Comm Composite (%Always),NC-SSF,2014-09-30,0,0.78311
Nurse Comm Composite (%Always),NC-SSF,2014-12-31,0,0.77872
Nurse Comm Composite (%Always),NC-SSF,2015-03-31,0,0.77262
Nurse Comm Composite (%Always),NC-SSF,2015-06-30,0,0.76965
Nurse Comm Composite (%Always),NC-SSF,2015-09-30,0,0.76233
Nurse Comm Composite (%Always),NC-SSF,2015-12-31,0,0.76391
Nurse Comm Composite (%Always),NC-SSF,2016-03-31,0,0.75946
Nurse Comm Composite (%Always),NC-SSF,2016-06-30,0,0.75615
Nurse Comm Composite (%Always),NC-SSF,2016-09-30,0,0.75950
Nurse Comm Composite (%Always),NC-SSF,2016-12-31,0,0.76696
Nurse Comm Composite (%Always),NC-VAC,2010-06-30,0,0.72895
Nurse Comm Composite (%Always),NC-VAC,2010-09-30,0,0.71872
Nurse Comm Composite (%Always),NC-VAC,2010-12-31,0,0.71994
Nurse Comm Composite (%Always),NC-VAC,2011-03-31,0,0.73623
Nurse Comm Composite (%Always),NC-VAC,2011-06-30,0,0.73391
Nurse Comm Composite (%Always),NC-VAC,2011-09-30,0,0.75726
Nurse Comm Composite (%Always),NC-VAC,2011-12-31,0,0.76395
Nurse Comm Composite (%Always),NC-VAC,2012-03-31,0,0.76068
Nurse Comm Composite (%Always),NC-VAC,2012-06-30,0,0.75682
Nurse Comm Composite (%Always),NC-VAC,2012-09-30,0,0.75497
Nurse Comm Composite (%Always),NC-VAC,2012-12-31,0,0.76033
Nurse Comm Composite (%Always),NC-VAC,2013-03-31,0,0.75970
Nurse Comm Composite (%Always),NC-VAC,2013-06-30,0,0.77534
Nurse Comm Composite (%Always),NC-VAC,2013-09-30,0,0.76646
Nurse Comm Composite (%Always),NC-VAC,2013-12-31,0,0.76681
Nurse Comm Composite (%Always),NC-VAC,2014-03-31,0,0.76732
Nurse Comm Composite (%Always),NC-VAC,2014-06-30,0,0.76708
Nurse Comm Composite (%Always),NC-VAC,2014-09-30,0,0.77384
Nurse Comm Composite (%Always),NC-VAC,2014-12-31,0,0.77598
Nurse Comm Composite (%Always),NC-VAC,2015-03-31,0,0.77390
Nurse Comm Composite (%Always),NC-VAC,2015-06-30,0,0.76351
Nurse Comm Composite (%Always),NC-VAC,2015-09-30,0,0.77574
Nurse Comm Composite (%Always),NC-VAC,2015-12-31,0,0.77291
Nurse Comm Composite (%Always),NC-VAC,2016-03-31,0,0.77308
Nurse Comm Composite (%Always),NC-VAC,2016-06-30,0,0.78196
Nurse Comm Composite (%Always),NC-VAC,2016-09-30,0,0.77454
Nurse Comm Composite (%Always),NC-VAC,2016-12-31,0,0.78943
Nurse Comm Composite (%Always),NC-VAL,2010-06-30,0,0.67948
Nurse Comm Composite (%Always),NC-VAL,2010-09-30,0,0.68928
Nurse Comm Composite (%Always),NC-VAL,2010-12-31,0,0.69071
Nurse Comm Composite (%Always),NC-VAL,2011-03-31,0,0.70121
Nurse Comm Composite (%Always),NC-VAL,2011-06-30,0,0.71234
Nurse Comm Composite (%Always),NC-VAL,2011-09-30,0,0.72188
Nurse Comm Composite (%Always),NC-VAL,2011-12-31,0,0.74062
Nurse Comm Composite (%Always),NC-VAL,2012-03-31,0,0.74921
Nurse Comm Composite (%Always),NC-VAL,2012-06-30,0,0.74880
Nurse Comm Composite (%Always),NC-VAL,2012-09-30,0,0.75598
Nurse Comm Composite (%Always),NC-VAL,2012-12-31,0,0.74954
Nurse Comm Composite (%Always),NC-VAL,2013-03-31,0,0.74497
Nurse Comm Composite (%Always),NC-VAL,2013-06-30,0,0.74463
Nurse Comm Composite (%Always),NC-VAL,2013-09-30,0,0.73813
Nurse Comm Composite (%Always),NC-VAL,2013-12-31,0,0.74092
Nurse Comm Composite (%Always),NC-VAL,2014-03-31,0,0.74303
Nurse Comm Composite (%Always),NC-VAL,2014-06-30,0,0.74671
Nurse Comm Composite (%Always),NC-VAL,2014-09-30,0,0.74597
Nurse Comm Composite (%Always),NC-VAL,2014-12-31,0,0.74000
Nurse Comm Composite (%Always),NC-VAL,2015-03-31,0,0.74990
Nurse Comm Composite (%Always),NC-VAL,2015-06-30,0,0.75286
Nurse Comm Composite (%Always),NC-VAL,2015-09-30,0,0.76018
Nurse Comm Composite (%Always),NC-VAL,2015-12-31,0,0.76030
Nurse Comm Composite (%Always),NC-VAL,2016-03-31,0,0.75726
Nurse Comm Composite (%Always),NC-VAL,2016-06-30,0,0.76104
Nurse Comm Composite (%Always),NC-VAL,2016-09-30,0,0.76228
Nurse Comm Composite (%Always),NC-VAL,2016-12-31,0,0.76570
Nurse Comm Composite (%Always),NC-WCR,2010-06-30,0,0.67014
Nurse Comm Composite (%Always),NC-WCR,2010-09-30,0,0.67801
Nurse Comm Composite (%Always),NC-WCR,2010-12-31,0,0.68250
Nurse Comm Composite (%Always),NC-WCR,2011-03-31,0,0.68765
Nurse Comm Composite (%Always),NC-WCR,2011-06-30,0,0.69709
Nurse Comm Composite (%Always),NC-WCR,2011-09-30,0,0.69677
Nurse Comm Composite (%Always),NC-WCR,2011-12-31,0,0.70788
Nurse Comm Composite (%Always),NC-WCR,2012-03-31,0,0.70922
Nurse Comm Composite (%Always),NC-WCR,2012-06-30,0,0.70991
Nurse Comm Composite (%Always),NC-WCR,2012-09-30,0,0.71159
Nurse Comm Composite (%Always),NC-WCR,2012-12-31,0,0.70498
Nurse Comm Composite (%Always),NC-WCR,2013-03-31,0,0.69679
Nurse Comm Composite (%Always),NC-WCR,2013-06-30,0,0.69688
Nurse Comm Composite (%Always),NC-WCR,2013-09-30,0,0.70363
Nurse Comm Composite (%Always),NC-WCR,2013-12-31,0,0.70952
Nurse Comm Composite (%Always),NC-WCR,2014-03-31,0,0.71915
Nurse Comm Composite (%Always),NC-WCR,2014-06-30,0,0.72432
Nurse Comm Composite (%Always),NC-WCR,2014-09-30,0,0.72963
Nurse Comm Composite (%Always),NC-WCR,2014-12-31,0,0.72985
Nurse Comm Composite (%Always),NC-WCR,2015-03-31,0,0.73356
Nurse Comm Composite (%Always),NC-WCR,2015-06-30,0,0.73528
Nurse Comm Composite (%Always),NC-WCR,2015-09-30,0,0.73771
Nurse Comm Composite (%Always),NC-WCR,2015-12-31,0,0.74116
Nurse Comm Composite (%Always),NC-WCR,2016-03-31,0,0.74827
Nurse Comm Composite (%Always),NC-WCR,2016-06-30,0,0.75642
Nurse Comm Composite (%Always),NC-WCR,2016-09-30,0,0.76536
Nurse Comm Composite (%Always),NC-WCR,2016-12-31,0,0.76773
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2010-06-30,0,0.67000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2010-09-30,0,0.68000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2010-12-31,0,0.68000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2011-03-31,0,0.69000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2011-06-30,0,0.69000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2011-09-30,0,0.69000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2011-12-31,0,0.69000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2012-03-31,0,0.69000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2012-06-30,0,0.70000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2012-09-30,0,0.71000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2012-12-31,0,0.71000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2013-03-31,0,0.71000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2013-06-30,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2013-09-30,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2013-12-31,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2014-03-31,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2014-06-30,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2014-09-30,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2014-12-31,0,0.72000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2015-03-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2015-06-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2015-09-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2015-12-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2016-03-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2016-06-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2016-09-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 10th Prcntl,2016-12-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2010-06-30,0,0.71000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2010-09-30,0,0.72000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2010-12-31,0,0.72000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2011-03-31,0,0.72000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2011-06-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2011-09-30,0,0.73000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2011-12-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2012-03-31,0,0.73000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2012-06-30,0,0.74000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2012-09-30,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2012-12-31,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2013-03-31,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2013-06-30,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2013-09-30,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2013-12-31,0,0.75000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2014-03-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2014-06-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2014-09-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2014-12-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2015-03-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2015-06-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2015-09-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2015-12-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2016-03-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2016-06-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2016-09-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 25th Prcntl,2016-12-31,0,0.77000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2010-06-30,0,0.75000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2010-09-30,0,0.75000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2010-12-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2011-03-31,0,0.76000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2011-06-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2011-09-30,0,0.76000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2011-12-31,0,0.77000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2012-03-31,0,0.77000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2012-06-30,0,0.77000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2012-09-30,0,0.78000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2012-12-31,0,0.78000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2013-03-31,0,0.78000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2013-06-30,0,0.78000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2013-09-30,0,0.78000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2013-12-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2014-03-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2014-06-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2014-09-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2014-12-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2015-03-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2015-06-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2015-09-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2015-12-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2016-03-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2016-06-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2016-09-30,0,0.80000
Nurse Comm Composite (%Always),Ntnl 50th Prcntl,2016-12-31,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2010-06-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2010-09-30,0,0.79000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2010-12-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2011-03-31,0,0.79000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2011-06-30,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2011-09-30,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2011-12-31,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2012-03-31,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2012-06-30,0,0.80000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2012-09-30,0,0.81000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2012-12-31,0,0.81000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2013-03-31,0,0.81000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2013-06-30,0,0.81000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2013-09-30,0,0.81000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2013-12-31,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2014-03-31,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2014-06-30,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2014-09-30,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2014-12-31,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2015-03-31,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2015-06-30,0,0.82000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2015-09-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2015-12-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2016-03-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2016-06-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2016-09-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 75th Prcntl,2016-12-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2010-06-30,0,0.82000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2010-09-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2010-12-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2011-03-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2011-06-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2011-09-30,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2011-12-31,0,0.83000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2012-03-31,0,0.84000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2012-06-30,0,0.84000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2012-09-30,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2012-12-31,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2013-03-31,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2013-06-30,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2013-09-30,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2013-12-31,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2014-03-31,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2014-06-30,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2014-09-30,0,0.85000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2014-12-31,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2015-03-31,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2015-06-30,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2015-09-30,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2015-12-31,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2016-03-31,0,0.86000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2016-06-30,0,0.87000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2016-09-30,0,0.87000
Nurse Comm Composite (%Always),Ntnl 90th Prcntl,2016-12-31,0,0.87000
Nurse Comm Composite (%Always),NW-Rgn,2010-06-30,0,0.73545
